img, label, ecd.nm, minor.ax.len.nm, major.ax.len.nm, ar, solidity
11, 46, 64.838, 64.3954, 65.4808, 1.01686, 0.984204
11, 47, 100.78, 99.4072, 102.273, 1.02883, 0.987967
11, 48, 80.8311, 79.5259, 82.2888, 1.03474, 0.982249
11, 49, 70.7674, 70.2113, 71.5038, 1.01841, 0.985251
11, 50, 102.915, 101.645, 104.244, 1.02557, 0.983467
11, 51, 69.2413, 68.2768, 70.3577, 1.03048, 0.986122
11, 52, 84.0035, 82.2348, 85.902, 1.04459, 0.982772
11, 53, 78.8712, 77.9084, 79.9762, 1.02654, 0.986916
11, 54, 80.9817, 79.5187, 82.5209, 1.03776, 0.987302
11, 55, 81.5353, 80.9242, 82.2484, 1.01636, 0.985278
11, 56, 56.1138, 54.687, 57.8223, 1.05733, 0.968858
11, 57, 90.2215, 89.0174, 91.4598, 1.02744, 0.984361
11, 58, 94.5032, 93.87, 95.1841, 1.014, 0.983894
11, 59, 82.1079, 81.4478, 82.8397, 1.01709, 0.986561
11, 60, 80.7151, 79.6018, 81.9514, 1.02952, 0.986379
11, 61, 83.9477, 82.8197, 85.2112, 1.02887, 0.982236
11, 62, 96.8345, 95.5698, 98.1913, 1.02743, 0.98698
11, 63, 73.3936, 72.5255, 74.4847, 1.02701, 0.982564
11, 64, 73.3042, 72.8395, 73.9243, 1.01489, 0.988621
12, 3, 92.9131, 91.0914, 94.8277, 1.04102, 0.981044
12, 4, 82.9369, 81.6571, 84.32, 1.03261, 0.984178
12, 5, 88.9241, 87.8108, 90.1287, 1.0264, 0.985287
12, 6, 82.9482, 81.9447, 84.0351, 1.02551, 0.982865
12, 7, 61.1792, 60.6169, 61.878, 1.02081, 0.984714
12, 8, 74.2189, 73.1147, 75.4532, 1.03198, 0.982615
12, 10, 80.7035, 79.972, 81.6035, 1.0204, 0.985816
12, 11, 67.6808, 65.8612, 69.6344, 1.05729, 0.985087
12, 12, 91.2132, 90.4519, 92.0731, 1.01792, 0.981645
12, 13, 86.0317, 84.2415, 87.8931, 1.04335, 0.982583
12, 14, 76.8004, 75.7602, 77.9633, 1.02908, 0.987759
12, 15, 80.3544, 79.4959, 81.3567, 1.02341, 0.981761
12, 16, 88.1196, 87.6049, 88.6826, 1.0123, 0.981986
12, 17, 87.7679, 86.076, 89.6213, 1.04119, 0.984903
12, 18, 82.2448, 81.3405, 83.3173, 1.0243, 0.981507
12, 19, 62.2723, 61.6247, 63.0677, 1.02342, 0.981499
12, 20, 48.2864, 47.6985, 49.2409, 1.03233, 0.938868
12, 21, 71.6361, 71.5081, 71.9397, 1.00604, 0.983477
12, 22, 96.9409, 95.9847, 97.9782, 1.02077, 0.98179
12, 24, 81.5468, 80.459, 82.725, 1.02816, 0.984189
12, 25, 78.3108, 77.6624, 79.0846, 1.01831, 0.985542
12, 26, 85.3207, 83.3008, 87.4694, 1.05004, 0.982545
12, 27, 42.7262, 41.6881, 43.8951, 1.05294, 0.982846
12, 28, 63.6859, 62.5527, 65.0543, 1.03999, 0.981851
12, 29, 69.9951, 69.3049, 70.8688, 1.02256, 0.983076
12, 30, 95.6074, 94.6494, 96.6343, 1.02097, 0.987447
12, 31, 82.0394, 81.1594, 83.0416, 1.02319, 0.98249
12, 32, 76.3598, 75.8548, 77.0047, 1.01516, 0.988247
12, 33, 75.1724, 73.7029, 76.8088, 1.04214, 0.982085
12, 34, 68.0261, 67.2206, 68.9889, 1.02631, 0.980151
12, 35, 79.0137, 77.839, 80.3474, 1.03223, 0.985503
12, 36, 88.194, 87.5207, 88.997, 1.01687, 0.984345
12, 38, 103.695, 101.925, 105.523, 1.0353, 0.987946
12, 39, 73.8392, 73.7363, 74.1305, 1.00535, 0.981775
12, 40, 91.4287, 90.4729, 92.421, 1.02153, 0.984113
12, 41, 52.7745, 51.8839, 53.9082, 1.03902, 0.983455
12, 42, 70.9261, 70.0824, 71.9615, 1.02681, 0.98315
12, 43, 88.1089, 87.2231, 89.1559, 1.02216, 0.983381
12, 44, 72.4685, 71.3964, 73.6957, 1.03221, 0.980063
12, 45, 80.1676, 79.842, 80.5486, 1.00885, 0.983367
12, 46, 87.0281, 85.4912, 88.6742, 1.03723, 0.981063
12, 47, 81.1551, 80.2388, 82.231, 1.02483, 0.98459
12, 48, 73.3681, 72.5421, 74.2601, 1.02368, 0.985925
12, 49, 92.7516, 91.8111, 93.7353, 1.02096, 0.98329
12, 50, 75.6075, 74.45, 76.9365, 1.0334, 0.981338
12, 51, 84.2486, 83.2471, 85.4132, 1.02602, 0.984148
12, 52, 78.3826, 77.4653, 79.4743, 1.02593, 0.987647
12, 53, 61.4238, 59.5609, 63.4552, 1.06538, 0.98243
12, 54, 87.7786, 87.6495, 87.9408, 1.00332, 0.982318
12, 55, 73.6104, 72.8227, 74.5934, 1.02432, 0.986353
12, 56, 71.6622, 70.2647, 73.2696, 1.04276, 0.984549
12, 57, 100.966, 100.757, 101.256, 1.00495, 0.985505
12, 58, 71.9624, 70.9131, 73.1851, 1.03204, 0.984325
12, 59, 84.5484, 84.0691, 85.1717, 1.01312, 0.988851
12, 60, 88.8925, 86.7614, 91.1292, 1.05034, 0.985507
12, 61, 78.514, 77.5993, 79.6032, 1.02582, 0.977705
12, 62, 68.6842, 67.0556, 70.4551, 1.0507, 0.978616
12, 63, 68.766, 67.0718, 70.5277, 1.05153, 0.985932
12, 64, 68.3696, 67.5372, 69.4402, 1.02818, 0.983826
12, 65, 84.037, 83.1895, 84.9963, 1.02172, 0.988458
12, 66, 85.7699, 85.4784, 86.1253, 1.00757, 0.983463
12, 67, 87.2217, 86.2083, 88.3415, 1.02474, 0.978308
12, 69, 58.6453, 58.0021, 59.4525, 1.02501, 0.979712
13, 3, 83.0837, 82.2027, 84.1222, 1.02335, 0.984233
13, 4, 65.1264, 64.189, 66.1924, 1.03121, 0.977538
13, 5, 82.0851, 81.7052, 82.4802, 1.00949, 0.985201
13, 6, 57.0578, 56.1131, 58.149, 1.03628, 0.983579
13, 7, 81.7763, 80.9923, 82.6857, 1.02091, 0.986999
13, 8, 53.5851, 52.2736, 55.0445, 1.05301, 0.97954
13, 9, 94.7804, 93.0784, 96.5931, 1.03776, 0.987026
13, 11, 78.6213, 77.6401, 79.7337, 1.02697, 0.984478
13, 12, 77.0683, 77.0234, 77.182, 1.00206, 0.982027
13, 13, 86.4446, 85.3381, 87.6314, 1.02687, 0.987859
13, 14, 94.7409, 94.158, 95.3671, 1.01284, 0.984783
13, 15, 65.1983, 64.486, 65.9837, 1.02323, 0.978852
13, 16, 97.5672, 95.8096, 99.419, 1.03767, 0.984684
13, 17, 69.9281, 69.3603, 70.6053, 1.01795, 0.986762
13, 18, 94.026, 93.0242, 95.117, 1.0225, 0.984966
13, 19, 80.7383, 79.1618, 82.4622, 1.04169, 0.983597
13, 20, 98.0463, 97.0624, 99.0871, 1.02086, 0.987295
13, 21, 92.2856, 91.8411, 92.7591, 1.01, 0.987397
13, 22, 83.903, 83.3299, 84.6664, 1.01604, 0.985827
13, 23, 91.2645, 89.5539, 93.0485, 1.03902, 0.984711
13, 24, 66.1685, 64.2582, 68.2432, 1.06202, 0.984823
13, 25, 74.3703, 73.9443, 74.8821, 1.01268, 0.98498
13, 26, 70.249, 69.8714, 70.6674, 1.01139, 0.981364
13, 27, 69.7403, 67.6025, 71.9969, 1.065, 0.986692
13, 28, 70.8468, 70.0949, 71.7501, 1.02361, 0.987099
13, 29, 88.1408, 87.3045, 89.0472, 1.01996, 0.9862
13, 30, 59.7063, 59.2511, 60.2681, 1.01716, 0.982438
13, 32, 82.0965, 81.757, 82.5675, 1.00991, 0.985205
13, 33, 74.181, 72.8742, 75.5969, 1.03736, 0.98194
13, 34, 89.3027, 88.5674, 90.1304, 1.01765, 0.987468
13, 35, 60.949, 60.0378, 62.036, 1.03328, 0.979249
13, 36, 110.494, 109.851, 111.206, 1.01234, 0.977491
13, 37, 83.6121, 82.1293, 85.2274, 1.03772, 0.984688
13, 38, 80.8891, 79.5421, 82.3625, 1.03546, 0.987274
13, 39, 64.0088, 63.0817, 65.0372, 1.031, 0.987353
13, 41, 60.4395, 59.9729, 61.115, 1.01904, 0.980876
13, 42, 90.3356, 89.2744, 91.4632, 1.02452, 0.98351
13, 43, 80.6919, 79.5728, 81.9117, 1.02939, 0.981356
13, 45, 64.9391, 64.052, 65.9411, 1.02949, 0.982104
13, 46, 97.4327, 95.2617, 99.6901, 1.04649, 0.9856
13, 47, 104.218, 103.034, 105.475, 1.02369, 0.986719
13, 48, 52.739, 52.5055, 53.1758, 1.01277, 0.968037
13, 49, 74.6596, 73.7803, 75.6231, 1.02498, 0.984442
13, 50, 59.091, 57.8646, 60.4964, 1.04548, 0.982077
13, 51, 89.4495, 88.0677, 90.9162, 1.03234, 0.985002
13, 52, 57.0413, 56.7773, 57.4467, 1.01179, 0.985244
13, 53, 73.125, 71.6811, 74.6802, 1.04184, 0.983454
13, 54, 80.1676, 79.6031, 80.8497, 1.01566, 0.987331
13, 55, 93.5964, 93.0991, 94.1741, 1.01155, 0.983586
13, 56, 90.6877, 90.0092, 91.5158, 1.01674, 0.987177
13, 57, 79.2387, 77.5073, 81.0725, 1.046, 0.984426
13, 58, 58.6133, 57.4743, 59.9, 1.0422, 0.968816
13, 59, 70.8336, 68.6884, 73.1649, 1.06517, 0.986731
13, 60, 58.2605, 56.8032, 59.9408, 1.05524, 0.958708
13, 61, 84.637, 83.1428, 86.2764, 1.03769, 0.986832
13, 62, 87.864, 87.2869, 88.5568, 1.01455, 0.985171
13, 63, 83.3764, 82.6089, 84.3287, 1.02082, 0.984342
13, 64, 75.9044, 75.5534, 76.409, 1.01132, 0.983051
13, 65, 71.2557, 70.0357, 72.5325, 1.03565, 0.982234
13, 66, 90.1695, 89.1288, 91.2906, 1.02426, 0.985014
13, 67, 59.3916, 58.7888, 60.184, 1.02373, 0.961185
13, 68, 85.1338, 85.0172, 85.3662, 1.0041, 0.986983
13, 69, 98.8838, 97.8388, 100.023, 1.02232, 0.985455
13, 70, 75.2347, 74.3062, 76.2909, 1.02671, 0.98564
13, 71, 92.0009, 90.6094, 93.4971, 1.03187, 0.985811
13, 72, 71.8059, 71.3958, 72.4491, 1.01475, 0.978655
13, 73, 78.1071, 77.336, 78.9357, 1.02069, 0.981013
13, 74, 98.6561, 97.8469, 99.5181, 1.01708, 0.989331
13, 75, 68.1775, 67.792, 68.7993, 1.01486, 0.981789
13, 76, 90.1175, 87.8502, 92.5055, 1.05299, 0.984997
13, 77, 70.5286, 70.156, 71.0955, 1.01339, 0.981872
13, 78, 83.0273, 81.8713, 84.2657, 1.02925, 0.985531
13, 79, 82.2676, 81.6671, 83.0247, 1.01662, 0.986073
14, 2, 83.3652, 82.7634, 84.0975, 1.01612, 0.984076
14, 4, 71.4002, 71.1353, 71.7431, 1.00854, 0.976661
14, 5, 89.8885, 89.3401, 90.51, 1.0131, 0.983124
14, 6, 61.3475, 60.892, 61.8585, 1.01587, 0.982868
14, 7, 86.0099, 85.5014, 86.6613, 1.01357, 0.983799
14, 8, 96.6117, 95.813, 97.5145, 1.01776, 0.986529
14, 9, 76.2247, 74.9553, 77.6457, 1.03589, 0.986633
14, 10, 93.2453, 91.9803, 94.5846, 1.02831, 0.984926
14, 11, 71.9754, 71.3087, 72.8567, 1.02171, 0.98398
14, 12, 78.8237, 78.0024, 79.6992, 1.02175, 0.985727
14, 13, 98.9786, 98.6648, 99.3436, 1.00688, 0.985668
14, 14, 81.6157, 78.8947, 84.5318, 1.07145, 0.982854
14, 15, 90.8013, 88.7851, 92.9196, 1.04657, 0.987208
14, 16, 70.0486, 69.6416, 70.6374, 1.0143, 0.978692
14, 17, 82.654, 81.6164, 83.749, 1.02613, 0.985135
14, 18, 83.7689, 83.3415, 84.3265, 1.01182, 0.986042
14, 19, 78.3467, 77.6072, 79.1639, 1.02006, 0.979952
14, 20, 99.0354, 96.7875, 101.369, 1.04733, 0.989225
14, 21, 85.2768, 83.9877, 86.6959, 1.03224, 0.983523
14, 22, 97.2883, 95.4206, 99.2423, 1.04005, 0.986328
14, 23, 84.1929, 83.4091, 84.9993, 1.01906, 0.985152
14, 24, 82.9821, 81.948, 84.0958, 1.02621, 0.987369
14, 25, 61.7434, 60.8199, 62.8343, 1.03312, 0.984988
14, 26, 67.8329, 67.0211, 68.7881, 1.02637, 0.983574
14, 27, 86.2167, 85.5708, 86.9588, 1.01622, 0.986567
14, 28, 70.062, 69.9439, 70.3114, 1.00526, 0.979065
14, 29, 61.713, 60.8616, 62.7238, 1.0306, 0.984019
14, 30, 61.3322, 60.7505, 62.0528, 1.02144, 0.979024
14, 31, 91.8785, 90.6171, 93.2194, 1.02872, 0.984051
14, 32, 66.592, 66.2163, 67.137, 1.0139, 0.985012
14, 33, 81.0742, 80.4544, 81.7478, 1.01608, 0.983179
14, 34, 63.8329, 63.4492, 64.3402, 1.01404, 0.977079
14, 35, 81.028, 79.6462, 82.597, 1.03705, 0.983989
14, 36, 66.6624, 66.1621, 67.264, 1.01665, 0.982187
14, 37, 86.9634, 86.7543, 87.2212, 1.00538, 0.988486
14, 38, 74.6344, 73.7196, 75.5977, 1.02548, 0.97892
14, 39, 77.2505, 77.0458, 77.5287, 1.00627, 0.984235
14, 40, 106.186, 105.781, 106.625, 1.00798, 0.983007
14, 41, 102.055, 100.594, 103.581, 1.02969, 0.983888
14, 42, 76.1017, 75.6523, 76.6104, 1.01266, 0.98345
14, 43, 65.4422, 64.7164, 66.325, 1.02486, 0.981951
14, 44, 65.7708, 65.0551, 66.7085, 1.02542, 0.986746
14, 45, 49.683, 48.0237, 51.5716, 1.07388, 0.957122
14, 46, 82.4269, 81.7395, 83.2592, 1.01859, 0.986395
14, 47, 65.1696, 64.9089, 65.5668, 1.01014, 0.97968
14, 48, 90.2526, 88.7422, 91.8487, 1.03501, 0.983703
14, 49, 77.7101, 75.9181, 79.6996, 1.04981, 0.985924
14, 50, 79.7456, 79.6463, 79.9595, 1.00393, 0.98462
14, 51, 73.8011, 73.1429, 74.6342, 1.02039, 0.978451
14, 52, 80.0857, 79.1172, 81.2557, 1.02703, 0.986167
14, 53, 92.9433, 90.352, 95.6424, 1.05855, 0.987784
14, 54, 91.0486, 89.5169, 92.6979, 1.03554, 0.984639
14, 55, 57.5972, 56.9876, 58.328, 1.02352, 0.973597
14, 56, 96.8055, 95.5035, 98.1842, 1.02807, 0.984834
14, 57, 93.8065, 92.7617, 94.9699, 1.0238, 0.988837
14, 58, 86.8664, 85.3435, 88.4395, 1.03628, 0.985557
14, 59, 76.7638, 76.6515, 77.0146, 1.00474, 0.986508
14, 60, 81.6731, 81.0549, 82.4292, 1.01696, 0.987514
14, 61, 79.8278, 79.2963, 80.4569, 1.01464, 0.985793
14, 62, 103.812, 103.285, 104.385, 1.01065, 0.984252
14, 63, 48.0335, 47.7012, 48.435, 1.01538, 0.983227
14, 64, 80.8195, 79.7257, 82.0093, 1.02864, 0.986135
14, 65, 94.5627, 93.4302, 95.7467, 1.02479, 0.984117
14, 66, 89.1872, 87.0981, 91.3903, 1.04928, 0.984458
14, 67, 55.3402, 54.5257, 56.2989, 1.03252, 0.978443
15, 1, 88.4698, 87.6611, 89.3913, 1.01974, 0.986301
15, 2, 92.5695, 91.2653, 93.9509, 1.02943, 0.985133
15, 3, 79.4277, 78.5767, 80.2964, 1.02189, 0.987097
15, 4, 81.4778, 80.1844, 82.9422, 1.03439, 0.987455
15, 5, 101.484, 99.7523, 103.298, 1.03555, 0.986712
15, 6, 70.9525, 70.1165, 71.8522, 1.02475, 0.983883
15, 7, 74.2316, 73.6705, 74.9486, 1.01735, 0.985255
15, 8, 85.2768, 84.6275, 86.0179, 1.01643, 0.981533
15, 9, 89.0189, 87.2763, 90.8519, 1.04097, 0.983713
15, 10, 73.2658, 72.4033, 74.3012, 1.02621, 0.981831
15, 11, 67.0967, 65.9667, 68.3535, 1.03618, 0.976026
15, 12, 96.4078, 94.8179, 98.0817, 1.03442, 0.987062
15, 13, 75.8056, 75.4516, 76.2867, 1.01107, 0.98427
15, 14, 84.3597, 84.2523, 84.5865, 1.00397, 0.987773
15, 15, 87.522, 86.8661, 88.2519, 1.01595, 0.981273
15, 16, 84.3375, 84.1313, 84.634, 1.00598, 0.984691
15, 17, 73.928, 73.8817, 74.1164, 1.00318, 0.983142
15, 18, 73.2146, 72.8847, 73.7066, 1.01128, 0.980796
15, 19, 72.791, 72.2305, 73.4525, 1.01692, 0.985361
15, 20, 76.4947, 75.4854, 77.6075, 1.02811, 0.985791
15, 21, 81.9594, 81.3848, 82.6612, 1.01568, 0.981649
15, 22, 85.7917, 85.1448, 86.514, 1.01608, 0.983717
15, 23, 70.0888, 69.6802, 70.7457, 1.01529, 0.982752
15, 24, 97.7304, 96.7314, 98.835, 1.02175, 0.98645
15, 26, 51.4073, 51.0259, 51.9025, 1.01718, 0.975779
15, 27, 72.8168, 72.5683, 73.2336, 1.00917, 0.978554
15, 28, 94.9582, 93.042, 96.9948, 1.04248, 0.980436
15, 29, 80.261, 78.8741, 81.774, 1.03677, 0.984814
15, 30, 87.6504, 87.3741, 88.0073, 1.00725, 0.98581
15, 31, 67.9296, 67.0511, 68.9146, 1.02779, 0.982442
15, 32, 75.7932, 74.6132, 77.1053, 1.0334, 0.9868
15, 34, 81.9594, 80.4245, 83.5603, 1.03899, 0.987328
15, 35, 84.2041, 83.4831, 84.9654, 1.01776, 0.982342
15, 36, 71.3083, 70.3011, 72.4024, 1.02989, 0.976602
15, 37, 82.165, 80.8409, 83.5693, 1.03375, 0.982274
15, 38, 63.4501, 62.5987, 64.4489, 1.02956, 0.984418
15, 39, 84.2263, 83.423, 85.1018, 1.02012, 0.984908
15, 40, 85.8463, 83.9733, 87.851, 1.04618, 0.983492
15, 41, 65.7708, 65.3168, 66.3711, 1.01614, 0.978381
15, 43, 76.3966, 75.0716, 77.903, 1.03772, 0.983265
15, 44, 105.753, 104.453, 107.118, 1.02551, 0.985955
15, 45, 83.354, 81.9179, 84.9411, 1.03691, 0.981467
15, 47, 83.6794, 82.262, 85.2267, 1.03604, 0.983935
15, 48, 91.8479, 90.7298, 93.0333, 1.02539, 0.985549
15, 49, 60.949, 59.7765, 62.3032, 1.04227, 0.980703
15, 50, 59.7691, 59.1177, 60.579, 1.02472, 0.980957
15, 51, 63.4648, 61.7238, 65.3351, 1.05851, 0.978597
15, 52, 89.4286, 88.3095, 90.5764, 1.02567, 0.986362
15, 53, 82.9256, 82.276, 83.6005, 1.0161, 0.982592
15, 54, 72.2353, 71.186, 73.4104, 1.03125, 0.983746
15, 55, 70.2757, 69.3021, 71.4279, 1.03067, 0.981378
15, 56, 56.596, 55.1483, 58.33, 1.05769, 0.982749
15, 57, 95.901, 95.6357, 96.2244, 1.00616, 0.985935
15, 58, 90.8322, 89.4023, 92.3923, 1.03344, 0.986996
15, 59, 92.7718, 90.2705, 95.3813, 1.05662, 0.987527
15, 60, 71.6622, 69.8439, 73.6103, 1.05393, 0.979971
15, 62, 66.8308, 66.6856, 67.0879, 1.00603, 0.983492
15, 63, 102.742, 101.64, 103.899, 1.02222, 0.984443
16, 4, 85.7917, 85.1962, 86.463, 1.01487, 0.986436
16, 5, 58.0833, 56.3721, 59.9249, 1.06302, 0.978261
16, 6, 85.4085, 83.2052, 87.7676, 1.05483, 0.988319
16, 7, 80.7499, 80.037, 81.5659, 1.0191, 0.982213
16, 8, 93.8764, 92.9515, 94.9176, 1.02115, 0.983888
16, 9, 60.9183, 59.5603, 62.4468, 1.04846, 0.980198
16, 10, 70.5552, 69.8423, 71.4624, 1.0232, 0.977549
16, 11, 97.5192, 96.8763, 98.3969, 1.0157, 0.972963
16, 13, 85.9009, 84.4829, 87.5248, 1.03601, 0.977894
16, 14, 82.7899, 82.2395, 83.4973, 1.01529, 0.984123
16, 15, 81.2013, 79.9716, 82.5069, 1.0317, 0.984331
16, 16, 62.7968, 62.0191, 63.6974, 1.02706, 0.979972
16, 17, 71.0977, 69.9622, 72.3657, 1.03435, 0.981798
16, 18, 56.4966, 56.0955, 57.1691, 1.01914, 0.974814
16, 19, 98.3612, 98.1093, 98.6605, 1.00562, 0.984551
16, 21, 68.8885, 67.5604, 70.3632, 1.04149, 0.973846
16, 22, 55.4755, 54.4097, 56.7112, 1.0423, 0.984412
16, 23, 65.3849, 64.7053, 66.2485, 1.02385, 0.98319
16, 24, 63.6565, 63.3839, 64.0819, 1.01101, 0.981389
16, 25, 64.2427, 63.5642, 65.0867, 1.02395, 0.975631
16, 26, 85.0787, 84.5619, 85.6883, 1.01332, 0.983949
16, 27, 90.7083, 90.1214, 91.4096, 1.01429, 0.986295
16, 28, 83.9254, 82.66, 85.2679, 1.03155, 0.980689
16, 30, 83.2977, 80.9527, 85.7815, 1.05965, 0.984051
16, 31, 84.9244, 83.5879, 86.3175, 1.03265, 0.985908
16, 32, 83.2077, 82.3158, 84.134, 1.02209, 0.985592
16, 33, 90.8425, 89.9659, 91.7596, 1.01994, 0.986335
16, 35, 78.0231, 77.623, 78.5632, 1.01211, 0.985736
16, 36, 89.1662, 88.4275, 90.0382, 1.01821, 0.985824
16, 37, 103.251, 101.711, 104.853, 1.03089, 0.987157
16, 38, 47.9944, 47.7999, 48.4115, 1.0128, 0.977725
16, 40, 83.9254, 82.1363, 85.8676, 1.04543, 0.982227
16, 41, 67.1526, 66.265, 68.1813, 1.02892, 0.984049
16, 42, 87.3612, 86.435, 88.4042, 1.02278, 0.974396
16, 43, 74.5968, 73.5208, 75.7993, 1.03099, 0.981488
16, 44, 87.8853, 86.8487, 89.0162, 1.02496, 0.983298
16, 45, 61.4391, 59.7287, 63.397, 1.06142, 0.98436
16, 46, 79.286, 79.2087, 79.4794, 1.00342, 0.985022
16, 47, 89.9302, 89.1175, 90.8679, 1.01964, 0.985385
16, 48, 86.0208, 84.7188, 87.4388, 1.03211, 0.986014
16, 49, 82.903, 82.1788, 83.6627, 1.01806, 0.987345
16, 50, 62.7222, 61.5692, 64.0135, 1.0397, 0.975825
16, 51, 98.0941, 96.1909, 100.073, 1.04036, 0.986928
16, 52, 82.5859, 79.964, 85.3768, 1.06769, 0.98007
16, 53, 76.9832, 76.2935, 77.8003, 1.01975, 0.985661
16, 55, 72.2223, 70.011, 74.6067, 1.06564, 0.976491
16, 56, 76.8004, 75.1478, 78.5788, 1.04566, 0.984977
16, 57, 85.1008, 84.0103, 86.2765, 1.02697, 0.984709
16, 58, 76.2984, 75.2725, 77.459, 1.02905, 0.980739
16, 59, 83.8807, 81.8464, 86.0724, 1.05163, 0.983237
16, 60, 88.1408, 87.4886, 88.8805, 1.01591, 0.98714
16, 61, 84.4708, 82.2916, 86.7818, 1.05456, 0.981945
16, 62, 52.7568, 51.4213, 54.2543, 1.05509, 0.982793
16, 63, 83.7689, 82.9533, 84.7168, 1.02126, 0.983968
16, 64, 97.8837, 96.4754, 99.3952, 1.03026, 0.982888
16, 65, 82.9595, 81.5429, 84.488, 1.03612, 0.984714
16, 66, 60.6562, 59.6302, 61.8834, 1.03779, 0.974677
16, 67, 81.0627, 80.2448, 82.1485, 1.02372, 0.981523
16, 68, 58.373, 57.7164, 59.2138, 1.02594, 0.985366
16, 69, 71.4527, 69.9415, 73.0431, 1.04435, 0.985885
16, 70, 76.114, 75.2846, 77.022, 1.02308, 0.980336
16, 72, 87.2539, 86.8704, 87.7259, 1.00985, 0.983059
16, 73, 66.1543, 65.3575, 67.1279, 1.02709, 0.988151
16, 74, 105.78, 104.731, 106.9, 1.0207, 0.985149
16, 75, 76.507, 75.6427, 77.5544, 1.02527, 0.984242
16, 76, 42.7701, 42.0083, 43.6874, 1.03997, 0.964427
16, 77, 97.8837, 96.9795, 98.8673, 1.01947, 0.986301
16, 78, 87.6076, 85.2323, 90.1618, 1.05784, 0.981544
16, 79, 66.7186, 65.6852, 67.8952, 1.03365, 0.98303
16, 80, 73.6994, 72.7471, 74.8227, 1.02853, 0.981707
16, 81, 78.4065, 77.6358, 79.3084, 1.02154, 0.981448
